WBAN,Date,Time,StationType,SkyCondition,ConvertSky,SC1,SC2,SC3,Year,Month,Day,Hour,RealDate,TimeCheck
24229,20120208,653,11,FEW045 BKN065 OVC085,8,FEW,BKN,OVC,2012,2,8,7,2/8/2012,653
24229,20120208,753,11,SCT037 SCT045 OVC050,8,SCT,SCT,OVC,2012,2,8,8,2/8/2012,753
24229,20120208,853,11,BKN050 OVC065,8,BKN,OVC,0,2012,2,8,9,2/8/2012,853
24229,20120208,953,11,OVC060,8,OVC,0,0,2012,2,8,10,2/8/2012,953
24229,20120208,1053,11,SCT055 BKN080 OVC100,8,SCT,BKN,OVC,2012,2,8,11,2/8/2012,1053
24229,20120208,1153,11,BKN039 OVC080,8,BKN,OVC,0,2012,2,8,12,2/8/2012,1153
24229,20120208,1253,11,BKN030 OVC036,8,BKN,OVC,0,2012,2,8,13,2/8/2012,1253
24229,20120208,1353,11,BKN021 OVC030,8,BKN,OVC,0,2012,2,8,14,2/8/2012,1353
24229,20120208,1453,11,BKN021 OVC030,8,BKN,OVC,0,2012,2,8,15,2/8/2012,1453
24229,20120208,1553,11,BKN021 OVC030,8,BKN,OVC,0,2012,2,8,16,2/8/2012,1553
24229,20120208,1653,11,OVC023,8,OVC,0,0,2012,2,8,17,2/8/2012,1653
24229,20120208,1753,11,BKN023 OVC032,8,BKN,OVC,0,2012,2,8,18,2/8/2012,1753
24229,20120208,1853,11,BKN023 OVC032,8,BKN,OVC,0,2012,2,8,19,2/8/2012,1853
24229,20120208,1953,11,BKN025 OVC031,8,BKN,OVC,0,2012,2,8,20,2/8/2012,1953
24229,20120208,2053,11,BKN021 OVC030,8,BKN,OVC,0,2012,2,8,21,2/8/2012,2053
24229,20120208,2153,11,SCT017 OVC085,8,SCT,OVC,0,2012,2,8,22,2/8/2012,2153
24229,20120208,2253,11,BKN017 OVC085,8,BKN,OVC,0,2012,2,8,23,2/8/2012,2253
24229,20120208,2353,11,FEW017 BKN027 OVC085,8,FEW,BKN,OVC,2012,2,8,24,2/8/2012,2353
24229,20120209,53,11,SCT023 BKN050 OVC110,8,SCT,BKN,OVC,2012,2,9,1,2/9/2012,53
24229,20120209,153,11,SCT021 SCT050 OVC070,8,SCT,SCT,OVC,2012,2,9,2,2/9/2012,153
24229,20120209,253,11,FEW021 OVC039,8,FEW,OVC,0,2012,2,9,3,2/9/2012,253
24229,20120209,353,11,FEW021 SCT035 OVC075,8,FEW,SCT,OVC,2012,2,9,4,2/9/2012,353
24229,20120209,453,11,OVC070,8,OVC,0,0,2012,2,9,5,2/9/2012,453
24229,20120209,553,11,OVC070,8,OVC,0,0,2012,2,9,6,2/9/2012,553
24229,20120209,653,11,BKN065 OVC080,8,BKN,OVC,0,2012,2,9,7,2/9/2012,653
24229,20120209,753,11,FEW009 SCT030 OVC065,8,FEW,SCT,OVC,2012,2,9,8,2/9/2012,753
24229,20120209,853,11,FEW009 BKN065 OVC090,8,FEW,BKN,OVC,2012,2,9,9,2/9/2012,853
24229,20120209,953,11,BKN080,6,BKN,0,0,2012,2,9,10,2/9/2012,953
24229,20120209,1053,11,FEW015 BKN095 OVC250,8,FEW,BKN,OVC,2012,2,9,11,2/9/2012,1053
24229,20120209,1153,11,FEW015 SCT095 BKN250,6,FEW,SCT,BKN,2012,2,9,12,2/9/2012,1153
24229,20120209,1253,11,SCT120 OVC250,8,SCT,OVC,0,2012,2,9,13,2/9/2012,1253
24229,20120209,1353,11,SCT120 BKN250,6,SCT,BKN,0,2012,2,9,14,2/9/2012,1353
24229,20120209,1453,11,SCT120 OVC250,8,SCT,OVC,0,2012,2,9,15,2/9/2012,1453
24229,20120209,1553,11,BKN130 OVC250,8,BKN,OVC,0,2012,2,9,16,2/9/2012,1553
24229,20120209,1653,11,BKN130 OVC250,8,BKN,OVC,0,2012,2,9,17,2/9/2012,1653
24229,20120209,1753,11,BKN130 OVC250,8,BKN,OVC,0,2012,2,9,18,2/9/2012,1753
24229,20120209,1853,11,BKN100 OVC250,8,BKN,OVC,0,2012,2,9,19,2/9/2012,1853
24229,20120209,1953,11,OVC085,8,OVC,0,0,2012,2,9,20,2/9/2012,1953
24229,20120209,2053,11,FEW090 OVC130,8,FEW,OVC,0,2012,2,9,21,2/9/2012,2053
24229,20120209,2153,11,SCT110 OVC130,8,SCT,OVC,0,2012,2,9,22,2/9/2012,2153
24229,20120209,2253,11,OVC120,8,OVC,0,0,2012,2,9,23,2/9/2012,2253
24229,20120209,2353,11,OVC120,8,OVC,0,0,2012,2,9,24,2/9/2012,2353
24229,20120210,53,11,FEW050 SCT090 OVC110,8,FEW,SCT,OVC,2012,2,10,1,2/10/2012,53
24229,20120210,153,11,OVC120,8,OVC,0,0,2012,2,10,2,2/10/2012,153
24229,20120210,253,11,FEW050 BKN070 OVC095,8,FEW,BKN,OVC,2012,2,10,3,2/10/2012,253
24229,20120210,353,11,FEW050 SCT070 OVC100,8,FEW,SCT,OVC,2012,2,10,4,2/10/2012,353
24229,20120210,453,11,FEW060 OVC085,8,FEW,OVC,0,2012,2,10,5,2/10/2012,453
24229,20120210,553,11,OVC060,8,OVC,0,0,2012,2,10,6,2/10/2012,553
24229,20120210,653,11,SCT035 BKN044 OVC065,8,SCT,BKN,OVC,2012,2,10,7,2/10/2012,653
24229,20120210,753,11,OVC033,8,OVC,0,0,2012,2,10,8,2/10/2012,753
24229,20120210,853,11,BKN031 BKN038 OVC050,8,BKN,BKN,OVC,2012,2,10,9,2/10/2012,853
24229,20120210,953,11,BKN036 BKN046 BKN055,6,BKN,BKN,BKN,2012,2,10,10,2/10/2012,953
24229,20120210,1053,11,OVC038,8,OVC,0,0,2012,2,10,11,2/10/2012,1053
24229,20120210,1153,11,BKN027 OVC033,8,BKN,OVC,0,2012,2,10,12,2/10/2012,1153
24229,20120210,1253,11,BKN018 OVC024,8,BKN,OVC,0,2012,2,10,13,2/10/2012,1253
24229,20120210,1353,11,OVC018,8,OVC,0,0,2012,2,10,14,2/10/2012,1353
24229,20120210,1453,11,BKN016 OVC023,8,BKN,OVC,0,2012,2,10,15,2/10/2012,1453
24229,20120210,1553,11,FEW007 BKN016 OVC035,8,FEW,BKN,OVC,2012,2,10,16,2/10/2012,1553
24229,20120210,1653,11,FEW008 BKN018 OVC065,8,FEW,BKN,OVC,2012,2,10,17,2/10/2012,1653
24229,20120210,1753,11,SCT014 BKN021 OVC055,8,SCT,BKN,OVC,2012,2,10,18,2/10/2012,1753
24229,20120210,1853,11,OVC011,8,OVC,0,0,2012,2,10,19,2/10/2012,1853
24229,20120210,1953,11,SCT008 OVC041,8,SCT,OVC,0,2012,2,10,20,2/10/2012,1953
24229,20120210,2053,11,BKN012 OVC060,8,BKN,OVC,0,2012,2,10,21,2/10/2012,2053
24229,20120210,2153,11,BKN012 OVC046,8,BKN,OVC,0,2012,2,10,22,2/10/2012,2153
24229,20120210,2253,11,FEW008 SCT012 OVC033,8,FEW,SCT,OVC,2012,2,10,23,2/10/2012,2253
24229,20120210,2353,11,FEW012 BKN033 OVC150,8,FEW,BKN,OVC,2012,2,10,24,2/10/2012,2353
24229,20120211,53,11,FEW012 OVC033,8,FEW,OVC,0,2012,2,11,1,2/11/2012,53
24229,20120211,153,11,FEW012 OVC031,8,FEW,OVC,0,2012,2,11,2,2/11/2012,153
24229,20120211,253,11,FEW012 OVC031,8,FEW,OVC,0,2012,2,11,3,2/11/2012,253
24229,20120211,353,11,FEW010 SCT021 OVC031,8,FEW,SCT,OVC,2012,2,11,4,2/11/2012,353
24229,20120211,453,11,SCT021 OVC031,8,SCT,OVC,0,2012,2,11,5,2/11/2012,453
24229,20120211,553,11,BKN033 BKN060,6,BKN,BKN,0,2012,2,11,6,2/11/2012,553
24229,20120211,653,11,SCT033 BKN060,6,SCT,BKN,0,2012,2,11,7,2/11/2012,653
24229,20120211,753,11,FEW033 BKN060,6,FEW,BKN,0,2012,2,11,8,2/11/2012,753
24229,20120211,853,11,FEW035 BKN070 OVC090,8,FEW,BKN,OVC,2012,2,11,9,2/11/2012,853
24229,20120211,953,11,FEW035 OVC080,8,FEW,OVC,0,2012,2,11,10,2/11/2012,953
24229,20120211,1053,11,FEW023 OVC075,8,FEW,OVC,0,2012,2,11,11,2/11/2012,1053
24229,20120211,1153,11,FEW025 BKN075 OVC085,8,FEW,BKN,OVC,2012,2,11,12,2/11/2012,1153
24229,20120211,1253,11,FEW025 BKN070,6,FEW,BKN,0,2012,2,11,13,2/11/2012,1253
24229,20120211,1353,11,FEW026 SCT070,4,FEW,SCT,0,2012,2,11,14,2/11/2012,1353
24229,20120211,1453,11,SCT030 BKN070 BKN130,6,SCT,BKN,BKN,2012,2,11,15,2/11/2012,1453
24229,20120211,1553,11,SCT030 BKN070 BKN130,6,SCT,BKN,BKN,2012,2,11,16,2/11/2012,1553
24229,20120211,1653,11,FEW030 BKN070 BKN095,6,FEW,BKN,BKN,2012,2,11,17,2/11/2012,1653
24229,20120211,1753,11,FEW030 OVC090,8,FEW,OVC,0,2012,2,11,18,2/11/2012,1753
24229,20120211,1853,11,FEW070 OVC100,8,FEW,OVC,0,2012,2,11,19,2/11/2012,1853
24229,20120211,1953,11,FEW080 OVC100,8,FEW,OVC,0,2012,2,11,20,2/11/2012,1953
24229,20120211,2053,11,FEW075 BKN095 OVC250,8,FEW,BKN,OVC,2012,2,11,21,2/11/2012,2053
24229,20120211,2153,11,OVC090,8,OVC,0,0,2012,2,11,22,2/11/2012,2153
24229,20120211,2253,11,SCT095 BKN150,6,SCT,BKN,0,2012,2,11,23,2/11/2012,2253
24229,20120211,2353,11,FEW095 SCT150,4,FEW,SCT,0,2012,2,11,24,2/11/2012,2353
24229,20120212,53,11,BKN085 BKN150,6,BKN,BKN,0,2012,2,12,1,2/12/2012,53
24229,20120212,153,11,SCT039 BKN085,6,SCT,BKN,0,2012,2,12,2,2/12/2012,153
24229,20120212,253,11,SCT035 BKN080,6,SCT,BKN,0,2012,2,12,3,2/12/2012,253
24229,20120212,353,11,BKN033 BKN080,6,BKN,BKN,0,2012,2,12,4,2/12/2012,353
24229,20120212,453,11,BKN010 OVC033,8,BKN,OVC,0,2012,2,12,5,2/12/2012,453
24229,20120212,553,11,OVC010,8,OVC,0,0,2012,2,12,6,2/12/2012,553
24229,20120212,653,11,BKN009 OVC036,8,BKN,OVC,0,2012,2,12,7,2/12/2012,653
24229,20120212,753,11,SCT009 BKN060 BKN250,6,SCT,BKN,BKN,2012,2,12,8,2/12/2012,753
24229,20120212,853,11,FEW005 BKN028 BKN060,6,FEW,BKN,BKN,2012,2,12,9,2/12/2012,853
24229,20120212,953,11,FEW005 OVC024,8,FEW,OVC,0,2012,2,12,10,2/12/2012,953
24229,20120212,1053,11,FEW009 BKN023 BKN250,6,FEW,BKN,BKN,2012,2,12,11,2/12/2012,1053
24229,20120212,1153,11,FEW023 SCT070 BKN250,6,FEW,SCT,BKN,2012,2,12,12,2/12/2012,1153
24229,20120212,1253,11,FEW023 OVC075,8,FEW,OVC,0,2012,2,12,13,2/12/2012,1253
24229,20120212,1353,11,BKN080 OVC250,8,BKN,OVC,0,2012,2,12,14,2/12/2012,1353
24229,20120212,1453,11,OVC070,8,OVC,0,0,2012,2,12,15,2/12/2012,1453
24229,20120212,1553,11,OVC070,8,OVC,0,0,2012,2,12,16,2/12/2012,1553
24229,20120212,1653,11,BKN070 OVC090,8,BKN,OVC,0,2012,2,12,17,2/12/2012,1653
24229,20120212,1753,11,BKN046 OVC080,8,BKN,OVC,0,2012,2,12,18,2/12/2012,1753
24229,20120212,1853,11,FEW036 OVC080,8,FEW,OVC,0,2012,2,12,19,2/12/2012,1853
24229,20120212,1953,11,OVC036,8,OVC,0,0,2012,2,12,20,2/12/2012,1953
24229,20120212,2053,11,BKN022 OVC034,8,BKN,OVC,0,2012,2,12,21,2/12/2012,2053
24229,20120212,2153,11,BKN017 OVC021,8,BKN,OVC,0,2012,2,12,22,2/12/2012,2153
24229,20120212,2253,11,FEW015 BKN027 OVC041,8,FEW,BKN,OVC,2012,2,12,23,2/12/2012,2253
24229,20120212,2353,11,BKN020 BKN035 OVC045,8,BKN,BKN,OVC,2012,2,12,24,2/12/2012,2353
24229,20120213,53,11,BKN016 BKN035 OVC047,8,BKN,BKN,OVC,2012,2,13,1,2/13/2012,53
24229,20120213,153,11,BKN014 OVC035,8,BKN,OVC,0,2012,2,13,2,2/13/2012,153
24229,20120213,253,11,FEW011 OVC023,8,FEW,OVC,0,2012,2,13,3,2/13/2012,253
24229,20120213,353,11,SCT008 OVC025,8,SCT,OVC,0,2012,2,13,4,2/13/2012,353
24229,20120213,453,11,FEW008 OVC025,8,FEW,OVC,0,2012,2,13,5,2/13/2012,453
24229,20120213,553,11,FEW008 OVC017,8,FEW,OVC,0,2012,2,13,6,2/13/2012,553
24229,20120213,653,11,SCT006 BKN013 OVC019,8,SCT,BKN,OVC,2012,2,13,7,2/13/2012,653
24229,20120213,753,11,SCT007 SCT013 OVC019,8,SCT,SCT,OVC,2012,2,13,8,2/13/2012,753
24229,20120213,853,11,FEW007 OVC022,8,FEW,OVC,0,2012,2,13,9,2/13/2012,853
24229,20120213,953,11,BKN009 OVC024,8,BKN,OVC,0,2012,2,13,10,2/13/2012,953
24229,20120213,1053,11,SCT009 BKN024 BKN080,6,SCT,BKN,BKN,2012,2,13,11,2/13/2012,1053
24229,20120213,1153,11,FEW009 BKN014 OVC022,8,FEW,BKN,OVC,2012,2,13,12,2/13/2012,1153
24229,20120213,1253,11,OVC021,8,OVC,0,0,2012,2,13,13,2/13/2012,1253
24229,20120213,1353,11,OVC027,8,OVC,0,0,2012,2,13,14,2/13/2012,1353
24229,20120213,1453,11,FEW023 OVC029,8,FEW,OVC,0,2012,2,13,15,2/13/2012,1453
24229,20120213,1553,11,FEW021 BKN025 OVC035,8,FEW,BKN,OVC,2012,2,13,16,2/13/2012,1553
24229,20120213,1653,11,FEW025 BKN033 OVC042,8,FEW,BKN,OVC,2012,2,13,17,2/13/2012,1653
24229,20120213,1753,11,FEW019 BKN036 OVC045,8,FEW,BKN,OVC,2012,2,13,18,2/13/2012,1753
24229,20120213,1853,11,FEW019 OVC038,8,FEW,OVC,0,2012,2,13,19,2/13/2012,1853
24229,20120213,1953,11,FEW019 OVC038,8,FEW,OVC,0,2012,2,13,20,2/13/2012,1953
24229,20120213,2053,11,SCT021 BKN037 OVC045,8,SCT,BKN,OVC,2012,2,13,21,2/13/2012,2053
24229,20120213,2153,11,SCT021 BKN037 OVC045,8,SCT,BKN,OVC,2012,2,13,22,2/13/2012,2153
24229,20120213,2253,11,FEW020 BKN043,6,FEW,BKN,0,2012,2,13,23,2/13/2012,2253
24229,20120213,2353,11,FEW020 OVC039,8,FEW,OVC,0,2012,2,13,24,2/13/2012,2353
24229,20120214,53,11,OVC039,8,OVC,0,0,2012,2,14,1,2/14/2012,53
24229,20120214,153,11,BKN020 BKN039 OVC050,8,BKN,BKN,OVC,2012,2,14,2,2/14/2012,153
24229,20120214,253,11,SCT017 BKN039 OVC048,8,SCT,BKN,OVC,2012,2,14,3,2/14/2012,253
24229,20120214,353,11,BKN012 OVC055,8,BKN,OVC,0,2012,2,14,4,2/14/2012,353
24229,20120214,453,11,FEW012 BKN055,6,FEW,BKN,0,2012,2,14,5,2/14/2012,453
24229,20120214,553,11,BKN011 OVC050,8,BKN,OVC,0,2012,2,14,6,2/14/2012,553
24229,20120214,653,11,SCT014 BKN041 OVC090,8,SCT,BKN,OVC,2012,2,14,7,2/14/2012,653
24229,20120214,753,11,FEW015 SCT040 OVC060,8,FEW,SCT,OVC,2012,2,14,8,2/14/2012,753
24229,20120214,853,11,SCT016 BKN031 OVC041,8,SCT,BKN,OVC,2012,2,14,9,2/14/2012,853
24229,20120214,953,11,SCT019 BKN033 BKN060,6,SCT,BKN,BKN,2012,2,14,10,2/14/2012,953
24229,20120214,1053,11,SCT016 BKN075 OVC120,8,SCT,BKN,OVC,2012,2,14,11,2/14/2012,1053
24229,20120214,1153,11,FEW016 BKN025 BKN060,6,FEW,BKN,BKN,2012,2,14,12,2/14/2012,1153
24229,20120214,1253,11,SCT025 BKN050 OVC065,8,SCT,BKN,OVC,2012,2,14,13,2/14/2012,1253
24229,20120214,1353,11,FEW025 BKN060 BKN100,6,FEW,BKN,BKN,2012,2,14,14,2/14/2012,1353
24229,20120214,1453,11,SCT024 BKN041 OVC065,8,SCT,BKN,OVC,2012,2,14,15,2/14/2012,1453
24229,20120214,1553,11,SCT025 BKN044 BKN055,6,SCT,BKN,BKN,2012,2,14,16,2/14/2012,1553
24229,20120214,1653,11,SCT025 SCT044 BKN060,6,SCT,SCT,BKN,2012,2,14,17,2/14/2012,1653
24229,20120214,1753,11,FEW025 BKN036 BKN050,6,FEW,BKN,BKN,2012,2,14,18,2/14/2012,1753
24229,20120214,1853,11,SCT020 BKN031 BKN042,6,SCT,BKN,BKN,2012,2,14,19,2/14/2012,1853
24229,20120214,1953,11,SCT020 BKN030 BKN042,6,SCT,BKN,BKN,2012,2,14,20,2/14/2012,1953
24229,20120214,2053,11,BKN025 OVC033,8,BKN,OVC,0,2012,2,14,21,2/14/2012,2053
24229,20120214,2153,11,FEW019 BKN029 OVC036,8,FEW,BKN,OVC,2012,2,14,22,2/14/2012,2153
24229,20120214,2253,11,BKN029 OVC038,8,BKN,OVC,0,2012,2,14,23,2/14/2012,2253
24229,20120214,2353,11,SCT029 OVC036,8,SCT,OVC,0,2012,2,14,24,2/14/2012,2353
24229,20120215,53,11,SCT036,4,SCT,0,0,2012,2,15,1,2/15/2012,53
24229,20120215,153,11,BKN034,6,BKN,0,0,2012,2,15,2,2/15/2012,153
24229,20120215,253,11,BKN034,6,BKN,0,0,2012,2,15,3,2/15/2012,253
24229,20120215,353,11,OVC032,8,OVC,0,0,2012,2,15,4,2/15/2012,353
24229,20120215,453,11,OVC027,8,OVC,0,0,2012,2,15,5,2/15/2012,453
24229,20120215,553,11,OVC027,8,OVC,0,0,2012,2,15,6,2/15/2012,553
24229,20120215,653,11,OVC027,8,OVC,0,0,2012,2,15,7,2/15/2012,653
24229,20120215,753,11,OVC025,8,OVC,0,0,2012,2,15,8,2/15/2012,753
24229,20120215,853,11,OVC025,8,OVC,0,0,2012,2,15,9,2/15/2012,853
24229,20120215,953,11,OVC029,8,OVC,0,0,2012,2,15,10,2/15/2012,953
24229,20120215,1053,11,OVC031,8,OVC,0,0,2012,2,15,11,2/15/2012,1053
24229,20120215,1153,11,OVC031,8,OVC,0,0,2012,2,15,12,2/15/2012,1153
24229,20120215,1253,11,OVC033,8,OVC,0,0,2012,2,15,13,2/15/2012,1253
24229,20120215,1353,11,BKN026,6,BKN,0,0,2012,2,15,14,2/15/2012,1353
24229,20120215,1453,11,BKN030,6,BKN,0,0,2012,2,15,15,2/15/2012,1453
24229,20120215,1553,11,SCT029 OVC034,8,SCT,OVC,0,2012,2,15,16,2/15/2012,1553
24229,20120215,1653,11,OVC031,8,OVC,0,0,2012,2,15,17,2/15/2012,1653
24229,20120215,1753,11,BKN033,6,BKN,0,0,2012,2,15,18,2/15/2012,1753
24229,20120215,1853,11,CLR,0,CLR,0,0,2012,2,15,19,2/15/2012,1853
24229,20120215,1953,11,FEW035,2,FEW,0,0,2012,2,15,20,2/15/2012,1953
24229,20120215,2053,11,FEW040,2,FEW,0,0,2012,2,15,21,2/15/2012,2053
24229,20120215,2153,11,CLR,0,CLR,0,0,2012,2,15,22,2/15/2012,2153
24229,20120215,2253,11,BKN200,6,BKN,0,0,2012,2,15,23,2/15/2012,2253
24229,20120215,2353,11,BKN200,6,BKN,0,0,2012,2,15,24,2/15/2012,2353
24229,20120216,53,11,BKN200,6,BKN,0,0,2012,2,16,1,2/16/2012,53
24229,20120216,153,11,OVC200,8,OVC,0,0,2012,2,16,2,2/16/2012,153
24229,20120216,253,11,BKN120 OVC200,8,BKN,OVC,0,2012,2,16,3,2/16/2012,253
24229,20120216,353,11,SCT095 OVC110,8,SCT,OVC,0,2012,2,16,4,2/16/2012,353
24229,20120216,453,11,OVC100,8,OVC,0,0,2012,2,16,5,2/16/2012,453
24229,20120216,553,11,OVC085,8,OVC,0,0,2012,2,16,6,2/16/2012,553
24229,20120216,653,11,BKN065 OVC080,8,BKN,OVC,0,2012,2,16,7,2/16/2012,653
24229,20120216,753,11,OVC060,8,OVC,0,0,2012,2,16,8,2/16/2012,753
24229,20120216,853,11,OVC060,8,OVC,0,0,2012,2,16,9,2/16/2012,853
24229,20120216,953,11,OVC050,8,OVC,0,0,2012,2,16,10,2/16/2012,953
24229,20120216,1053,11,OVC044,8,OVC,0,0,2012,2,16,11,2/16/2012,1053
24229,20120216,1153,11,BKN044 OVC060,8,BKN,OVC,0,2012,2,16,12,2/16/2012,1153
24229,20120216,1253,11,FEW017 OVC029,8,FEW,OVC,0,2012,2,16,13,2/16/2012,1253
24229,20120216,1353,11,FEW008 BKN017 OVC027,8,FEW,BKN,OVC,2012,2,16,14,2/16/2012,1353
24229,20120216,1453,11,FEW008 BKN012 OVC016,8,FEW,BKN,OVC,2012,2,16,15,2/16/2012,1453
24229,20120216,1553,11,FEW008 OVC012,8,FEW,OVC,0,2012,2,16,16,2/16/2012,1553
24229,20120216,1653,11,OVC006,8,OVC,0,0,2012,2,16,17,2/16/2012,1653
24229,20120216,1753,11,OVC006,8,OVC,0,0,2012,2,16,18,2/16/2012,1753
24229,20120216,1853,11,OVC006,8,OVC,0,0,2012,2,16,19,2/16/2012,1853
24229,20120216,1953,11,FEW004 OVC008,8,FEW,OVC,0,2012,2,16,20,2/16/2012,1953
24229,20120216,2053,11,BKN003 OVC010,8,BKN,OVC,0,2012,2,16,21,2/16/2012,2053
24229,20120216,2153,11,BKN004 OVC008,8,BKN,OVC,0,2012,2,16,22,2/16/2012,2153
24229,20120216,2253,11,BKN004 OVC008,8,BKN,OVC,0,2012,2,16,23,2/16/2012,2253
24229,20120216,2353,11,BKN004 OVC011,8,BKN,OVC,0,2012,2,16,24,2/16/2012,2353
24229,20120217,53,11,BKN004 OVC011,8,BKN,OVC,0,2012,2,17,1,2/17/2012,53
24229,20120217,153,11,SCT004 BKN006 OVC011,8,SCT,BKN,OVC,2012,2,17,2,2/17/2012,153
24229,20120217,253,11,SCT004 BKN006 OVC011,8,SCT,BKN,OVC,2012,2,17,3,2/17/2012,253
24229,20120217,353,11,SCT004 BKN006 OVC011,8,SCT,BKN,OVC,2012,2,17,4,2/17/2012,353
24229,20120217,453,11,FEW004 BKN009 OVC015,8,FEW,BKN,OVC,2012,2,17,5,2/17/2012,453
24229,20120217,553,11,FEW004 BKN009 OVC015,8,FEW,BKN,OVC,2012,2,17,6,2/17/2012,553
24229,20120217,653,11,FEW006 OVC017,8,FEW,OVC,0,2012,2,17,7,2/17/2012,653
24229,20120217,753,11,OVC013,8,OVC,0,0,2012,2,17,8,2/17/2012,753
24229,20120217,853,11,FEW005 OVC012,8,FEW,OVC,0,2012,2,17,9,2/17/2012,853
24229,20120217,953,11,OVC012,8,OVC,0,0,2012,2,17,10,2/17/2012,953
24229,20120217,1053,11,OVC010,8,OVC,0,0,2012,2,17,11,2/17/2012,1053
24229,20120217,1153,11,BKN010 OVC014,8,BKN,OVC,0,2012,2,17,12,2/17/2012,1153
24229,20120217,1253,11,OVC014,8,OVC,0,0,2012,2,17,13,2/17/2012,1253
24229,20120217,1353,11,OVC014,8,OVC,0,0,2012,2,17,14,2/17/2012,1353
24229,20120217,1453,11,OVC012,8,OVC,0,0,2012,2,17,15,2/17/2012,1453
24229,20120217,1553,11,BKN014 OVC045,8,BKN,OVC,0,2012,2,17,16,2/17/2012,1553
24229,20120217,1653,11,BKN014 BKN021 OVC050,8,BKN,BKN,OVC,2012,2,17,17,2/17/2012,1653
24229,20120217,1753,11,SCT014 BKN032 OVC070,8,SCT,BKN,OVC,2012,2,17,18,2/17/2012,1753
24229,20120217,1853,11,FEW032 SCT055 OVC070,8,FEW,SCT,OVC,2012,2,17,19,2/17/2012,1853
24229,20120217,1953,11,FEW020 SCT055 BKN110,6,FEW,SCT,BKN,2012,2,17,20,2/17/2012,1953
24229,20120217,2053,11,FEW025 BKN036 BKN043,6,FEW,BKN,BKN,2012,2,17,21,2/17/2012,2053
24229,20120217,2153,11,FEW025 BKN055 BKN070,6,FEW,BKN,BKN,2012,2,17,22,2/17/2012,2153
24229,20120217,2253,11,BKN055 BKN070,6,BKN,BKN,0,2012,2,17,23,2/17/2012,2253
24229,20120217,2353,11,SCT023 BKN030 OVC055,8,SCT,BKN,OVC,2012,2,17,24,2/17/2012,2353
24229,20120218,53,11,BKN025 BKN036 OVC047,8,BKN,BKN,OVC,2012,2,18,1,2/18/2012,53
24229,20120218,153,11,BKN027 BKN033 OVC044,8,BKN,BKN,OVC,2012,2,18,2,2/18/2012,153
24229,20120218,253,11,BKN022 BKN028 OVC034,8,BKN,BKN,OVC,2012,2,18,3,2/18/2012,253
24229,20120218,353,11,SCT031 BKN039 OVC070,8,SCT,BKN,OVC,2012,2,18,4,2/18/2012,353
24229,20120218,453,11,SCT036 BKN043 OVC055,8,SCT,BKN,OVC,2012,2,18,5,2/18/2012,453
24229,20120218,553,11,SCT036 BKN050 OVC080,8,SCT,BKN,OVC,2012,2,18,6,2/18/2012,553
24229,20120218,653,11,FEW022 BKN041 OVC100,8,FEW,BKN,OVC,2012,2,18,7,2/18/2012,653
24229,20120218,753,11,FEW033 BKN040 OVC055,8,FEW,BKN,OVC,2012,2,18,8,2/18/2012,753
24229,20120218,853,11,FEW019 BKN029 OVC038,8,FEW,BKN,OVC,2012,2,18,9,2/18/2012,853
24229,20120218,953,11,SCT041,4,SCT,0,0,2012,2,18,10,2/18/2012,953
24229,20120218,1053,11,FEW024 BKN030 OVC046,8,FEW,BKN,OVC,2012,2,18,11,2/18/2012,1053
24229,20120218,1153,11,SCT028 BKN036 OVC044,8,SCT,BKN,OVC,2012,2,18,12,2/18/2012,1153
24229,20120218,1253,11,SCT032 BKN040 OVC065,8,SCT,BKN,OVC,2012,2,18,13,2/18/2012,1253
24229,20120218,1353,11,FEW030 SCT045 OVC095,8,FEW,SCT,OVC,2012,2,18,14,2/18/2012,1353
24229,20120218,1453,11,SCT029 SCT034 OVC075,8,SCT,SCT,OVC,2012,2,18,15,2/18/2012,1453
24229,20120218,1553,11,SCT034 BKN080,6,SCT,BKN,0,2012,2,18,16,2/18/2012,1553
24229,20120218,1653,11,SCT030 BKN055 BKN085,6,SCT,BKN,BKN,2012,2,18,17,2/18/2012,1653
24229,20120218,1753,11,SCT041 BKN075 OVC090,8,SCT,BKN,OVC,2012,2,18,18,2/18/2012,1753
24229,20120218,1853,11,SCT030 BKN039 OVC060,8,SCT,BKN,OVC,2012,2,18,19,2/18/2012,1853
24229,20120218,1953,11,FEW030 SCT040 OVC049,8,FEW,SCT,OVC,2012,2,18,20,2/18/2012,1953
24229,20120218,2053,11,FEW035 BKN050 OVC070,8,FEW,BKN,OVC,2012,2,18,21,2/18/2012,2053
24229,20120218,2153,11,FEW035 BKN050 OVC070,8,FEW,BKN,OVC,2012,2,18,22,2/18/2012,2153
24229,20120218,2253,11,SCT037 BKN048,6,SCT,BKN,0,2012,2,18,23,2/18/2012,2253
24229,20120218,2353,11,SCT035 BKN041,6,SCT,BKN,0,2012,2,18,24,2/18/2012,2353
24229,20120219,53,11,BKN032 BKN047,6,BKN,BKN,0,2012,2,19,1,2/19/2012,53
24229,20120219,153,11,SCT048 BKN070,6,SCT,BKN,0,2012,2,19,2,2/19/2012,153
24229,20120219,253,11,BKN046 BKN075,6,BKN,BKN,0,2012,2,19,3,2/19/2012,253
24229,20120219,353,11,BKN060 BKN100,6,BKN,BKN,0,2012,2,19,4,2/19/2012,353
